ensembl,baseMean,log2FoldChange,lfcSE,pvalue,padj,padj_bonf,is_sig,SYMBOL,gene
ENSG00000204420,5925.109802227247,0.6328702116811735,0.09014504046539278,1.948043745060056e-12,5.327712446967099e-12,4.296800088478966e-8,FALSE,MPIG6B,MPIG6B
ENSG00000085871,200161.3129370726,0.4498254982839942,0.049645315007549935,1.9611739695914716e-12,5.362957382504226e-12,4.325761424727909e-8,FALSE,MGST2,MGST2
ENSG00000273033,46203.68556993971,0.3149214080662603,0.04445772802734859,1.965096418953354e-12,5.37301744302146e-12,4.334413171285413e-8,FALSE,LINC02035,LINC02035
ENSG00000100196,254316.49099282152,-0.384924600111016,0.07160990127603775,1.985231932853083e-12,5.42739969545618e-12,4.378826074294045e-8,FALSE,KDELR3,KDELR3
ENSG00000255650,2216.627194080478,0.8687162940881719,0.12523291533673736,1.98732307064207e-12,5.432443297701343e-12,4.383438496915213e-8,FALSE,FAM222A-AS1,FAM222A-AS1
ENSG00000258659,70308.854143878,0.37801570969933507,0.05101705364403061,1.995008613305392e-12,5.452776330071503e-12,4.4003904983677034e-8,FALSE,TRIM34,TRIM34
ENSG00000159216,1153466.8406051241,0.5081590653516375,0.05088132352959203,1.997849598311277e-12,5.459864773875832e-12,4.406656858995184e-8,FALSE,RUNX1,RUNX1
ENSG00000234171,25718.226748004192,-0.3573708248393686,0.05314657562309716,2.0120774705221614e-12,5.498066497436486e-12,4.438039276730731e-8,FALSE,RNASEH1-DT,RNASEH1-DT
ENSG00000100577,147790.79118679554,0.43454866346229715,0.06206809797129457,2.0192728384598633e-12,5.5170445928290856e-12,4.453910099790921e-8,FALSE,GSTZ1,GSTZ1
ENSG00000112419,177606.06942008712,-0.41216954707676734,0.05882406951368757,2.0349545110540815e-12,5.5592013438592865e-12,4.488499165031988e-8,FALSE,PHACTR2,PHACTR2
ENSG00000234511,7324.3889376687675,-0.5314978452566109,0.07667463947288322,2.0398642672007073e-12,5.571923980389598e-12,4.4993286141646e-8,FALSE,C5orf58,C5orf58
ENSG00000129355,65536.4311134893,-0.4285465260108376,0.061184832794115164,2.0469547708299303e-12,5.590599477488333e-12,4.514968138019577e-8,FALSE,CDKN2D,CDKN2D
ENSG00000121417,66931.3478715154,0.33492905884359137,0.04561936881766094,2.0787274765865055e-12,5.6766735113369504e-12,4.585049195106855e-8,FALSE,ZNF211,ZNF211
ENSG00000120658,29788.018208876845,0.7058626861031327,0.08783236660881867,2.083462559180937e-12,5.688899934124031e-12,4.5954933667853926e-8,FALSE,ENOX1,ENOX1
ENSG00000172543,29542.385774975388,-0.7527040639303407,0.10998013373858596,2.1147514495570578e-12,5.773619596841196e-12,4.664507272288002e-8,FALSE,CTSW,CTSW
ENSG00000100888,631828.777341904,0.24046049940148598,0.03426511156546635,2.126748894455836e-12,5.805655985768858e-12,4.690970036501237e-8,FALSE,CHD8,CHD8
ENSG00000178913,693469.2087456392,0.2712254604591337,0.038677193602419974,2.1685006993295587e-12,5.918898641889874e-12,4.7830619925112075e-8,FALSE,TAF7,TAF7
ENSG00000092820,2428212.2455860777,0.5681349120219904,0.042797422971747906,2.1854400521830085e-12,5.9643963413759735e-12,4.820425123100062e-8,FALSE,EZR,EZR
ENSG00000004700,328306.2469620524,-0.27503614241130625,0.03923331128700668,2.1889380889868728e-12,5.973203937743839e-12,4.828140742878345e-8,FALSE,RECQL,RECQL
ENSG00000244998,672.057484722804,-1.1775240998012648,0.17134133738514534,2.207543653622542e-12,6.0232298822306296e-12,4.8691790367952405e-8,TRUE,ASTILCS,ASTILCS
ENSG00000115085,33397.51329383775,-0.786962221997552,0.11348071846086204,2.241606049467241e-12,6.115411828459979e-12,4.9443104633098936e-8,FALSE,ZAP70,ZAP70
ENSG00000224914,23317.905597608293,0.3738196212044989,0.05163278984953622,2.242514427987262e-12,6.117133408127013e-12,4.9463140738115035e-8,FALSE,LINC00863,LINC00863
ENSG00000212309,92.05459146907891,-1.2164853307508394,0.17719653357688311,2.2594295098887652e-12,6.162512266553294e-12,4.98362366996165e-8,TRUE,SNORD70B,SNORD70B
ENSG00000164972,1491.6403865929765,-0.8165269612018914,0.11790106577771821,2.3092687527429842e-12,6.297668259056875e-12,5.0935540879252e-8,FALSE,SPMIP6,SPMIP6
ENSG00000270006,1438.73835257655,-0.7427825933295681,0.10714915264014453,2.3165493642254623e-12,6.316742406567069e-12,5.1096129326721024e-8,FALSE,C16orf95-DT,C16orf95-DT
ENSG00000180573,619705.9912704385,0.7510956134502057,0.07925331580805008,2.3257706905152313e-12,6.3411031051538274e-12,5.1299524120694456e-8,FALSE,H2AC6,H2AC6
ENSG00000140623,1631.6061320269814,0.9497719495822657,0.1381231566053595,2.326280778807721e-12,6.341709941683587e-12,5.13107751381619e-8,FALSE,SEPTIN12,SEPTIN12
ENSG00000186818,134869.47311176083,-0.5220595027775747,0.07854926688961997,2.330732340279989e-12,6.353060211264918e-12,5.140896322955572e-8,FALSE,LILRB4,LILRB4
ENSG00000128340,224826.52253668784,-0.3506790166556177,0.07191023033031779,2.3398993090472946e-12,6.377259243748447e-12,5.161115905965618e-8,FALSE,RAC2,RAC2
ENSG00000253309,12505.304155584203,0.37643207222871267,0.05380499635743171,2.3475502250030152e-12,6.397320893611503e-12,5.177991531289151e-8,FALSE,SERPINE3,SERPINE3
ENSG00000107815,120400.33281581229,-0.26186638875097407,0.04097652149954687,2.3522646438924794e-12,6.409376312580162e-12,5.188390125033642e-8,FALSE,TWNK,TWNK
ENSG00000118816,2680906.4923811103,0.25276478837120936,0.03608398825857603,2.3571413321809247e-12,6.42187084534519e-12,5.199146636391466e-8,FALSE,CCNI,CCNI
ENSG00000114013,76716.89242388692,-0.4698315127998934,0.07045330988498517,2.3615948888845305e-12,6.4332096411172156e-12,5.208969846412609e-8,FALSE,CD86,CD86
ENSG00000144802,226217.97980075984,0.9128588228241646,0.107178806280012,2.3647825007954995e-12,6.441097508032394e-12,5.216000762004633e-8,FALSE,NFKBIZ,NFKBIZ
ENSG00000260075,52547.441412183,0.5445517432006486,0.07614639665859664,2.3778340158916563e-12,6.4758470043860065e-12,5.244788488852226e-8,FALSE,LRRC37A2,LRRC37A2
ENSG00000135686,231808.50954147772,-0.2781565253096774,0.04357104910724444,2.386165098210641e-12,6.497733774226186e-12,5.2631643571232104e-8,FALSE,KLHL36,KLHL36
ENSG00000205808,116458.51091179538,0.33837149215002804,0.044543189497861645,2.3883721779192382e-12,6.502941010784427e-12,5.2680325128364634e-8,FALSE,PLPP6,PLPP6
ENSG00000170231,6132.659084773786,-1.5886496699059864,0.23435327969970007,2.3976589453678785e-12,6.527420804490162e-12,5.28851633579793e-8,TRUE,FABP6,FABP6
ENSG00000101596,393525.97825483145,-0.3523419439804875,0.05040900427140262,2.4099823667424635e-12,6.5601605656224256e-12,5.3156981063238515e-8,FALSE,SMCHD1,SMCHD1
ENSG00000215244,2794.117536259484,0.6281401003138032,0.08987334563331453,2.4210364134404546e-12,6.589437336038513e-12,5.3400800171256104e-8,FALSE,LINC02649,LINC02649
ENSG00000159921,181693.20955461892,-0.4335321030256509,0.06212170632295379,2.437459058321065e-12,6.633317020282262e-12,5.3763034449387726e-8,FALSE,GNE,GNE
ENSG00000072803,347236.0513957049,0.26004147023948293,0.037167722029280086,2.4449738395062285e-12,6.652946950159004e-12,5.392878797798888e-8,FALSE,FBXW11,FBXW11
ENSG00000171766,173892.25189882278,0.7216901139829772,0.08818221216969778,2.4522275964985442e-12,6.671861859623584e-12,5.408878409596839e-8,FALSE,GATM,GATM
ENSG00000100625,140761.21956869887,0.515411863280324,0.07406748421814198,2.4615678349238106e-12,6.696448166615009e-12,5.429480173491449e-8,FALSE,SIX4,SIX4
ENSG00000166888,843162.0719374262,0.33255089356603884,0.039315962098228685,2.4755300960582458e-12,6.7336006078131376e-12,5.4602767328756725e-8,FALSE,STAT6,STAT6
ENSG00000164292,516952.38755872456,0.820246580219103,0.09084648813205279,2.5092244782975105e-12,6.824409903552181e-12,5.534596431780819e-8,FALSE,RHOBTB3,RHOBTB3
ENSG00000175221,321113.1283936884,0.42435456914405884,0.043833579355365235,2.564072888469936e-12,6.972722931941977e-12,5.655575570098138e-8,FALSE,MED16,MED16
ENSG00000011021,91417.5300193464,0.28688368297767475,0.03740770290761998,2.5681379997441028e-12,6.9822642834791035e-12,5.664541986035568e-8,FALSE,CLCN6,CLCN6
ENSG00000256733,62.596473146814084,-1.911254058198555,0.28162302632264746,2.568531187203584e-12,6.9822642834791035e-12,5.665409239614945e-8,TRUE,LINC02954,LINC02954
ENSG00000196365,535424.7324296404,-0.3284235782015007,0.04703121815989101,2.5684379547298756e-12,6.9822642834791035e-12,5.665203596747687e-8,FALSE,LONP1,LONP1
ENSG00000230897,220701.38411089833,-0.3713788580603593,0.053220471305681735,2.580797781570071e-12,7.01474512237721e-12,5.6924656668091055e-8,FALSE,RPS18P12,RPS18P12
ENSG00000266962,131809.79048081327,0.5120189957118585,0.05853318575823401,2.589751914905749e-12,7.0378828815419186e-12,5.71221579870761e-8,FALSE,HSD17B1-AS1,HSD17B1-AS1
ENSG00000054148,354916.3554262297,0.5486217089054265,0.05994571635217703,2.58994855825705e-12,7.0378828815419186e-12,5.712649534947575e-8,FALSE,PHPT1,PHPT1
ENSG00000241506,484441.1710324991,-0.13833607093182118,0.032324060673067465,2.5920809499250922e-12,7.042809745318768e-12,5.717352951249776e-8,FALSE,PSMC1P1,PSMC1P1
ENSG00000197822,217918.37531134405,0.5413701902721431,0.06332133091352285,2.5926857598466682e-12,7.043585392897889e-12,5.718686980493796e-8,FALSE,OCLN,OCLN
ENSG00000126950,5376.131310695844,-0.8674044662556781,0.12609894833329252,2.601173259603179e-12,7.06577322500829e-12,5.737407858706732e-8,FALSE,TMEM35A,TMEM35A
ENSG00000230054,275.3144226275597,0.7453767358665093,0.10810600177503782,2.6040792030324226e-12,7.072795835646614e-12,5.7438174981286145e-08,FALSE,TEX53,TEX53
ENSG00000239697,151816.62009979866,0.33735047408057345,0.04834132099707629,2.620708719630754e-12,7.117085967605952e-12,5.780497222889554e-8,FALSE,TNFSF12,TNFSF12
ENSG00000169139,413605.58047537267,-0.345570206250927,0.04952564420443426,2.641980562969624e-12,7.173970857739874e-12,5.8274165277421e-8,FALSE,UBE2V2,UBE2V2
ENSG00000156787,118884.15998376222,-0.35062014090510313,0.05334194742223165,2.681091957588629e-12,7.279276872049776e-12,5.913684530853239e-8,FALSE,TBC1D31,TBC1D31
ENSG00000164142,42925.75205169943,-0.4185631808388651,0.0727533255322799,2.692666887111571e-12,7.309803511263991e-12,5.9392153529019925e-8,FALSE,FHIP1A,FHIP1A
ENSG00000135047,570154.4135461587,-0.3944974147796884,0.056610602567006625,2.7086726882041677e-12,7.35234967803585e-12,5.974519348371932e-8,FALSE,CTSL,CTSL
ENSG00000076716,387569.85929101886,0.7413921040405611,0.08900152140637302,2.7191345981911747e-12,7.379839034367263e-12,5.997595183230274e-8,FALSE,GPC4,GPC4
ENSG00000084652,646546.3855300638,-0.20977306885767913,0.030036234751392825,2.7281938628646187e-12,7.403515259990759e-12,6.01757720332049e-8,FALSE,TXLNA,TXLNA
ENSG00000123213,266538.13925527013,-0.31028619275400715,0.04448261741605708,2.746755429438718e-12,7.452968939245885e-12,6.05851845071298e-8,FALSE,NLN,NLN
ENSG00000243904,829.8604661734137,-0.5753747590259397,0.08293779946944899,2.749443946711617e-12,7.459346264774677e-12,6.064448513261813e-8,FALSE,RPSAP5,RPSAP5
ENSG00000175931,327540.9018803098,-0.28067538948018395,0.04023508520971465,2.788278573144553e-12,7.563775733347608e-12,6.15010604878494e-8,FALSE,UBE2O,UBE2O
ENSG00000112812,70009.56166676189,-0.7959218724092361,0.11733572493128616,2.7963580780876694e-12,7.584760222378224e-12,6.167927012837972e-8,FALSE,PRSS16,PRSS16
ENSG00000172264,38642.12673889858,0.7089180780489845,0.09987794184379097,2.810576952523668e-12,7.622389750622715e-12,6.199289584181454e-8,FALSE,MACROD2,MACROD2
ENSG00000172803,528608.236354975,-0.2106543548179314,0.03675262987489708,2.824040768741705e-12,7.65796253210423e-12,6.22898672361358e-8,FALSE,SNX32,SNX32
ENSG00000145779,116783.4735384947,-0.41453734798652986,0.059575743098255786,2.8728024837390435e-12,7.789232253697858e-12,6.336540438383209e-8,FALSE,TNFAIP8,TNFAIP8
ENSG00000179941,103871.3856690896,0.31407252341799063,0.045071879458087626,2.873297169656662e-12,7.789615987108774e-12,6.337631567111699e-8,FALSE,BBS10,BBS10
ENSG00000185811,105568.83959131087,-0.55054893767881,0.08468412287302562,2.878072270784319e-12,7.801602565649468e-12,6.348164007668973e-8,FALSE,IKZF1,IKZF1
ENSG00000153294,5093.193293802911,-1.2833145550525773,0.1898407639988645,2.9010595396770916e-12,7.862947931513592e-12,6.39886702666576e-8,TRUE,ADGRF4,ADGRF4
ENSG00000179119,324726.1378117941,0.2962106993920971,0.04250568697121921,2.9055914403976383e-12,7.873296118040627e-12,6.408863040085071e-8,FALSE,SPTY2D1,SPTY2D1
ENSG00000142444,81466.83345718619,-0.24790071412434897,0.035983086624806926,2.90548328894417e-12,7.873296118040627e-12,6.408624490424156e-8,FALSE,TIMM29,TIMM29
ENSG00000091428,61478.05381409337,0.5188729401367793,0.07482805276199167,2.9096321566457476e-12,7.883276806182934e-12,6.417775647913526e-8,FALSE,RAPGEF4,RAPGEF4
ENSG00000159650,360.6696621358808,-1.538711106852671,0.2267324616483747,2.9143593183731137e-12,7.89511465062095e-12,6.428202348535577e-8,TRUE,UROC1,UROC1
ENSG00000222038,8152.128701100949,0.5997454908699705,0.08591560741941916,2.915435472417065e-12,7.897060077993762e-12,6.43057602151032e-8,FALSE,POTEJ,POTEJ
ENSG00000160404,105127.81229176508,0.3357319433688234,0.04821306591821717,2.917584213901364e-12,7.901909995827897e-12,6.435315500602239e-8,FALSE,TOR2A,TOR2A
ENSG00000139132,92805.34295354497,-0.3865749460913307,0.05904829842902276,2.926404400598221e-12,7.924825274891952e-12,6.454770186399496e-8,FALSE,FGD4,FGD4
ENSG00000229839,35592.532118208204,-0.3031289107935592,0.04477535660143374,2.9436448114935778e-12,7.970534447227332e-12,6.492797360711385e-8,FALSE,LOC124906013,LOC124906013
ENSG00000131016,199314.83102507025,0.6338177999029057,0.08712894277208882,2.9732899319861313e-12,8.04981662327459e-12,6.558185602981809e-8,FALSE,AKAP12,AKAP12
ENSG00000223956,257.62055261503696,-1.5843037418152168,0.233484685427812,2.9800261469172824e-12,8.067063908020926e-12,6.57304367225545e-8,TRUE,LINC01767,LINC01767
ENSG00000153207,461241.10404820426,-0.2957515572920212,0.0424619131413973,2.9827812307587368e-12,8.073531182580128e-12,6.579120560684545e-8,FALSE,AHCTF1,AHCTF1
ENSG00000112110,274756.8959960979,-0.29193443521934825,0.04191459619848811,2.992929664735111e-12,8.10000608773771e-12,6.601504961506235e-8,FALSE,MRPL18,MRPL18
ENSG00000153291,17414.07252838087,-0.7105611378124227,0.10389753561231309,2.99548633131113e-12,8.105930807229738e-12,6.60714420097296e-8,FALSE,SLC25A27,SLC25A27
ENSG00000229274,445.6364860490195,1.3665491597942125,0.20368587321527118,2.999878340419609e-12,8.116819989528375e-12,6.616831655463532e-8,TRUE,LINC02829,LINC02829
ENSG00000125846,99659.13209641393,-0.2881111192187592,0.044227234439786184,3.0028140753395586e-12,8.123766718970274e-12,6.623307005976464e-8,FALSE,ZNF133,ZNF133
ENSG00000105784,10537.020203733984,0.5684461601191367,0.08177009263798321,3.00540604652146e-12,8.129781845489801e-12,6.629024116812384e-8,FALSE,RUNDC3B,RUNDC3B
ENSG00000283320,268.2271851445979,0.5861171621534798,0.08480110892126035,3.018909634652182e-12,8.16530837664294e-12,6.658808981152317e-8,FALSE,MIR103B2,MIR103B2
ENSG00000008083,262546.18821848877,-0.32007401325210366,0.04598211484522742,3.028266870268413e-12,8.189612844226385e-12,6.67944823575104e-8,FALSE,JARID2,JARID2
ENSG00000185303,8913.196642212788,1.2445196173856936,0.1832150011697795,3.0352989855854953e-12,8.207624092810993e-12,6.694958972505927e-8,TRUE,SFTPA2,SFTPA2
ENSG00000154146,20939.38790504276,-0.5004180024547167,0.07374962107377653,3.05725812897739e-12,8.265989525723743e-12,6.743394255085429e-8,FALSE,NRGN,NRGN
ENSG00000165282,325874.61346831947,0.31253182907716176,0.044909709676154326,3.0725819855262943e-12,8.306402850196528e-12,6.777194085475347e-8,FALSE,PIGO,PIGO
ENSG00000074590,168074.16555399922,0.4529694931131313,0.06281117671340497,3.077039739817516e-12,8.317434502592519e-12,6.787026554115494e-8,FALSE,NUAK1,NUAK1
ENSG00000006025,62860.87358131883,0.49722198618241104,0.05804571671359446,3.1155632299881482e-12,8.420534023262908e-12,6.871997816384858e-8,FALSE,OSBPL7,OSBPL7
ENSG00000233907,348.58339940001565,-2.5192139375371156,0.37359668739712937,3.153422371660027e-12,8.521812944340262e-12,6.955503725170522e-8,TRUE,LINC01761,LINC01761
ENSG00000072134,311262.1711168025,0.3223312680953799,0.046352417023388166,3.1633856561167024e-12,8.547690483519061e-12,6.977479741696611e-8,FALSE,EPN2,EPN2
ENSG00000180263,226604.48147505347,0.6114878653351746,0.06948394519095223,3.171034688502133e-12,8.567309177399749e-12,6.994351212429155e-8,FALSE,FGD6,FGD6
ENSG00000101639,186214.25691520746,-0.2885857263842741,0.04619053425251015,3.17534377031836e-12,8.577900495029035e-12,7.003855754191207e-8,FALSE,CEP192,CEP192
ENSG00000198042,167727.0121869953,-0.3076964655747689,0.04759317403631702,3.2170923999846682e-12,8.689616344166279e-12,7.095940706646183e-8,FALSE,MAK16,MAK16
ENSG00000251246,75440.01423241735,-0.4911869666467041,0.08289648667245421,3.2472985692780222e-12,8.770131571270398e-12,7.162566454256533e-8,FALSE,EFNA4-EFNA3,EFNA4-EFNA3
ENSG00000135108,375664.471762366,0.25458900555156183,0.03659909186069075,3.267562058666453e-12,8.823777709109447e-12,7.207261632800596e-8,FALSE,FBXO21,FBXO21
ENSG00000133111,26296.300693967743,-0.31457026496366053,0.04614167599112081,3.2693979211037113e-12,8.827654541043526e-12,7.211310994578456e-8,FALSE,RFXAP,RFXAP
ENSG00000078295,58572.498786698,-0.8415052954204715,0.13202185182390477,3.2738982765639706e-12,8.838723902836168e-12,7.22123742861715e-8,FALSE,ADCY2,ADCY2
ENSG00000185658,576597.1183488691,0.2964468571341251,0.04265418578937434,3.3197876752358893e-12,8.961517164689514e-12,7.3224556752678e-8,FALSE,BRWD1,BRWD1
ENSG00000283904,196.62965295456667,-0.8115981322254947,0.11812361100941972,3.3442242230613933e-12,9.026377103287464e-12,7.376355368806516e-8,FALSE,MIR155,MIR155
ENSG00000148832,36448.435146812895,0.3407384826238349,0.04885614132336787,3.3724372677008385e-12,9.101413044619771e-12,7.438584881367739e-8,FALSE,PAOX,PAOX
ENSG00000197627,102.77213713752965,-1.4211204417516439,0.2095568056456188,3.376719134645458e-12,9.111853921320634e-12,7.448029395287487e-8,TRUE,UBE2Q2P12,UBE2Q2P12
ENSG00000006451,463054.9633848538,-0.2220388595142544,0.03194842214465839,3.4569170091135978e-12,9.327121525384542e-12,7.624921847001863e-8,FALSE,RALA,RALA
ENSG00000153317,365228.15480605303,-0.31046765917891844,0.0490524307898715,3.4577030090345283e-12,9.328101182763526e-12,7.626655527027459e-8,FALSE,ASAP1,ASAP1
ENSG00000197565,43460.28229099312,1.036563676371542,0.14960361266003075,3.4942195609864503e-12,9.42546176552258e-12,7.707200085667813e-8,TRUE,COL4A6,COL4A6
ENSG00000265666,22664.87409556297,0.5010117674913173,0.07115482280422956,3.5163044568206773e-12,9.483247845874122e-12,7.755912740409367e-8,FALSE,RARA-AS1,RARA-AS1
ENSG00000156172,34284.56730658786,0.4073760635107018,0.05716103073371066,3.516501978120526e-12,9.483247845874122e-12,7.756348413140444e-8,FALSE,CFAP418,CFAP418
ENSG00000062716,1451690.6705116127,0.9065716779721301,0.0554717254918201,3.541222511331994e-12,9.548746324260366e-12,7.810874493244979e-8,FALSE,VMP1,VMP1
ENSG00000157152,14853.299128948143,-0.8450336560101708,0.12457111977281175,3.579423554515767e-12,9.650573932520996e-12,7.895134534195427e-8,FALSE,SYN2,SYN2
ENSG00000044459,58078.27906281922,-0.33931480155086496,0.06371846177869503,3.5988200899228648e-12,9.701683539895946e-12,7.937917472342863e-8,FALSE,CNTLN,CNTLN
ENSG00000135446,834562.602483042,-0.3149779466139086,0.04540803389281734,3.60383261707467e-12,9.714009047392887e-12,7.9489736034816e-8,FALSE,CDK4,CDK4
ENSG00000128285,7714.913952500008,0.9043905653608622,0.13291123607198344,3.64654328260761e-12,9.827933184808901e-12,8.043180518447604e-8,FALSE,MCHR1,MCHR1
ENSG00000176393,828949.9520426235,0.4206948755202767,0.03901088091688877,3.660530503882888e-12,9.86442532976724e-12,8.074032132414485e-8,FALSE,RNPEP,RNPEP
ENSG00000189283,39167.81925823367,0.48848611771067557,0.07073093237149054,3.692404288661276e-12,9.949103517591225e-12,8.144336139500177e-8,FALSE,FHIT,FHIT
ENSG00000130684,160994.81892498006,0.2706133486893278,0.03900855460240104,3.695662201548985e-12,9.956665589295951e-12,8.151522117956595e-8,FALSE,ZNF337,ZNF337
ENSG00000116353,114990.0986395185,-0.2718046261272865,0.03919653415729139,3.764075272816496e-12,1.0139742097278146e-11,8.302420829251346e-8,FALSE,MECR,MECR
ENSG00000253883,4165.3483744965,-1.2073787002386904,0.17799998051742347,3.774755912963408e-12,1.0167272093324447e-11,8.32597911722339e-8,TRUE,IGHV3-19,IGHV3-19
ENSG00000138606,32057.620557544167,-0.4747218493950707,0.06933584838882234,3.778244439771918e-12,1.0175425837368645e-11,8.33367376080492e-8,FALSE,SHF,SHF
ENSG00000176293,203854.2069087617,0.6510555116676703,0.07203162047685724,3.810920270115863e-12,1.0262174142100548e-11,8.405746839794558e-8,FALSE,ZNF135,ZNF135
ENSG00000259883,330.3976367157162,0.8659131809813527,0.127048942985561,3.834876455871398e-12,1.0325423582416434e-11,8.458586998715543e-8,FALSE,EHD4-AS1,EHD4-AS1
ENSG00000164855,226380.31259476044,0.42163817309017226,0.060998161370574726,3.851193215320261e-12,1.0368090900807884e-11,8.4945768750319e-8,FALSE,TMEM184A,TMEM184A
ENSG00000253435,2400.6431377685517,-1.3074365136137232,0.19291059043856837,3.865652138773044e-12,1.0405746793375278e-11,8.526468922491703e-8,TRUE,IGKV2-4,IGKV2-4
ENSG00000102606,348232.6557131846,-0.06110778380068994,0.03452711520553758,3.898807871592464e-12,1.049371631771995e-11,8.599600522371498e-8,FALSE,ARHGEF7,ARHGEF7
ENSG00000020577,89336.2224032249,-0.46835566516720106,0.06780442052331977,3.915990023608477e-12,1.0538676421514417e-11,8.637499195073217e-8,FALSE,SAMD4A,SAMD4A
ENSG00000006715,360076.2784191531,0.3362990325688084,0.03455284109298381,3.928841348244998e-12,1.057197189438086e-11,8.665845361823992e-8,FALSE,VPS41,VPS41
ENSG00000215193,349085.2611131939,-0.21996374171231622,0.031736493875303216,3.958860323821715e-12,1.0651449397723293e-11,8.732058216253556e-8,FALSE,PEX26,PEX26
ENSG00000132356,334583.7225720392,-0.15933559364516942,0.051907796828446595,3.990655326293241e-12,1.0735685392371024e-11,8.802188453205002e-8,FALSE,PRKAA1,PRKAA1
ENSG00000134531,1036188.2872058476,-0.4719484073570465,0.0683671310157831,4.012108330596266e-12,1.0792082127800224e-11,8.849507344796184e-8,FALSE,EMP1,EMP1
ENSG00000070182,26134.26352792056,-0.4816261119889023,0.07151624157838465,4.027800207556533e-12,1.0832970269244536e-11,8.884118917807444e-8,FALSE,SPTB,SPTB
ENSG00000205045,7814.801729865954,-0.6827854665952638,0.10093308612154717,4.038523467333987e-12,1.086032278941181e-11,8.907771211898575e-8,FALSE,SLFN12L,SLFN12L
ENSG00000138722,35749.71983173326,0.9641092807267488,0.1315232957302224,4.038954882420323e-12,1.086032278941181e-11,8.908722784154506e-8,FALSE,MMRN1,MMRN1
ENSG00000181392,118981.01344737058,0.4765729057275939,0.06911508444271725,4.055956342066273e-12,1.0904708561306165e-11,8.946222903695578e-8,FALSE,SYNE4,SYNE4
ENSG00000168785,223719.54903453987,0.851515622380029,0.09432914640376297,4.0707570292306655e-12,1.0943167311851407e-11,8.978868779374078e-8,FALSE,TSPAN5,TSPAN5
ENSG00000166166,121562.18811882006,-0.3571737570827711,0.054805046130484564,4.096932417703871e-12,1.101219087707705e-11,9.036603833729429e-8,FALSE,TRMT61A,TRMT61A
ENSG00000128524,545927.5896985049,-0.3092630636586385,0.04469819976828891,4.10071500623306e-12,1.1021015095952554e-11,9.044947089248261e-8,FALSE,ATP6V1F,ATP6V1F
ENSG00000230424,13725.984500500213,-0.28759837776717073,0.043018132566053,4.101525599688336e-12,1.102151135444888e-11,9.046735015232564e-8,FALSE,EMC1-AS1,EMC1-AS1
ENSG00000124260,4303.022485354724,-3.9447260381400264,0.5868203488134022,4.101899021112157e-12,1.102151135444888e-11,9.047558670867086e-8,TRUE,MAGEA10,MAGEA10
ENSG00000181450,99695.53218537242,0.3360227203741345,0.04859786762399379,4.1321569310408676e-12,1.1101459857243412e-11,9.114298542796842e-8,FALSE,ZNF678,ZNF678
ENSG00000239269,19206.597975026365,-0.33963133270142326,0.04939157978510922,4.144430266450421e-12,1.1133077382425639e-11,9.141369838709693e-8,FALSE,RPSAP4,RPSAP4
ENSG00000246640,1196.6749592365384,0.731382052145077,0.10703375804046072,4.1456293928216075e-12,1.1134942464377278e-11,9.14401475174662e-8,FALSE,PICART1,PICART1
ENSG00000124228,427116.0230269597,-0.23035510067046178,0.03983144180473305,4.1605085615884276e-12,1.1173546492506508e-11,9.176833734295595e-8,FALSE,DDX27,DDX27
ENSG00000243550,312.42951563252615,1.6147254353671476,0.24291703863064215,4.165185276308692e-12,1.1184744538536745e-11,9.187149163954083e-8,TRUE,LINC01214,LINC01214
ENSG00000143590,153740.88309871286,-0.5530634972528602,0.092387874285218,4.2154222473232346e-12,1.1318267621327885e-11,9.297956850920858e-8,FALSE,EFNA3,EFNA3
ENSG00000096060,618126.9891519466,-0.4480223384788309,0.08916394335693069,4.2303187303506034e-12,1.135688172289962e-11,9.330814023534326e-8,FALSE,FKBP5,FKBP5
ENSG00000135469,36427.87263740298,0.3606359423006589,0.05185052673653262,4.245167337072864e-12,1.1395357910894018e-11,9.363565595381615e-8,FALSE,COQ10A,COQ10A
ENSG00000173473,1094016.0085393486,-0.2931134955769442,0.04238696491920718,4.2505180509912645e-12,1.14083325201648e-11,9.375367665071432e-8,FALSE,SMARCC1,SMARCC1
ENSG00000265154,42.28313715718263,1.896672962468021,0.28973084606051813,4.278848788866489e-12,1.1482974538998437e-11,9.437856773602815e-8,TRUE,MIR151B,MIR151B
ENSG00000138399,94112.17186518722,-0.26544635580464554,0.03890299959314883,4.280024893490565e-12,1.1484733464199682e-11,9.4404509075721407e-08,FALSE,FASTKD1,FASTKD1
ENSG00000107862,678176.1743025533,0.22041412179549794,0.031855195256564384,4.325656083622649e-12,1.1605765264136328e-11,9.541099623646476e-8,FALSE,GBF1,GBF1
ENSG00000187800,42128.554178273764,0.5903339579115144,0.07129008118192556,4.326772279823259e-12,1.1607348111902413e-11,9.543561617606163e-8,FALSE,PEAR1,PEAR1
ENSG00000126107,347615.75644306175,-0.17427874908559185,0.030814486739379705,4.375655978175069e-12,1.1737059942917123e-11,9.65138439106075e-8,FALSE,HECTD3,HECTD3
ENSG00000143379,400306.6861872296,-0.25158583153681646,0.036389779414203655,4.403936275877011e-12,1.1811481327458564e-11,9.713762243701922e-8,FALSE,SETDB1,SETDB1
